sex,age,bmi,drugs,pancreas_diseases,pancreas_injury,pregnancies,family_history,prob_diabetes_0,prob_diabetes_1
1,0,0,1,1,0,1,0,0.22418283435252176,0.7758171656474783
1,0,0,1,1,0,1,1,0.9678037256933996,0.0321962743066004
1,0,0,1,1,1,0,0,0.36788527677043986,0.6321147232295601
1,0,0,1,1,1,0,1,0.15707473709411462,0.8429252629058853
1,0,0,1,1,1,1,0,0.21063012310710624,0.7893698768928937
1,0,0,1,1,1,1,1,0.9622204457551823,0.037779554244817715
1,0,1,0,0,0,0,0,0.277062614974216,0.722937385025784
1,0,1,0,0,0,0,1,0.5560795253669489,0.44392047463305107
1,0,1,0,0,0,1,0,0.042536803881928244,0.9574631961180717
1,0,1,0,0,0,1,1,0.37407502209693744,0.6259249779030626
1,0,1,0,0,1,0,0,0.1571987164095234,0.8428012835904766
1,0,1,0,0,1,0,1,0.26266193472477134,0.7373380652752286
1,0,1,0,0,1,1,0,0.6405302039404399,0.3594697960595602
1,0,1,0,0,1,1,1,0.32293139181391184,0.6770686081860882
1,0,1,0,1,0,0,0,0.5327308870736864,0.46726911292631357
1,0,1,0,1,0,0,1,0.6088414666008322,0.3911585333991678
1,0,1,0,1,0,1,0,0.6076222433265492,0.3923777566734508
1,0,1,0,1,0,1,1,0.7714613636733192,0.22853863632668078
1,0,1,0,1,1,0,0,0.6033071880470976,0.3966928119529024
1,0,1,0,1,1,0,1,0.6844058968058837,0.31559410319411624
1,0,1,0,1,1,1,0,0.38494282385714484,0.6150571761428552
1,0,1,0,1,1,1,1,0.4383055541410543,0.5616944458589456
1,0,1,1,0,0,0,0,0.9685109047810435,0.03148909521895635
1,0,1,1,0,0,0,1,0.2227394052347761,0.777260594765224
1,0,1,1,0,0,1,0,0.10093033021657967,0.8990696697834204
1,0,1,1,0,0,1,1,0.9344127138895721,0.06558728611042783
1,0,1,1,0,1,0,0,0.678952080513395,0.3210479194866051
1,0,1,1,0,1,0,1,0.5942991711299465,0.4057008288700536
1,0,1,1,0,1,1,0,0.1659187404842054,0.8340812595157946
1,0,1,1,0,1,1,1,0.0007763915692366952,0.9992236084307632
1,0,1,1,1,0,0,0,0.018089187435799615,0.9819108125642004
1,0,1,1,1,0,0,1,0.5463658228495722,0.4536341771504277
1,0,1,1,1,0,1,0,0.12683879549605198,0.8731612045039479
1,0,1,1,1,0,1,1,0.6271598139916256,0.3728401860083744
1,0,1,1,1,1,0,0,0.7156982024949811,0.2843017975050189
1,0,1,1,1,1,0,1,0.6156233024227792,0.384376697577221
1,0,1,1,1,1,1,0,0.44525716905255974,0.5547428309474404
1,0,1,1,1,1,1,1,0.7149907284133864,0.28500927158661366
1,0,2,0,0,0,0,0,0.6805761230276297,0.3194238769723704
1,0,2,0,0,0,0,1,0.4554040004383392,0.5445959995616607
1,0,2,0,0,0,1,0,0.8333522672957551,0.166647732704245
1,0,2,0,0,0,1,1,0.8604110137302451,0.13958898626975505
1,0,2,0,0,1,0,0,0.004493641081415898,0.9955063589185841
1,0,2,0,0,1,0,1,0.8746741961153444,0.12532580388465556
1,0,2,0,0,1,1,0,0.9516764004795326,0.04832359952046741
1,0,2,0,0,1,1,1,0.546902277116424,0.45309772288357586
1,0,2,0,1,0,0,0,0.5303177478346108,0.4696822521653892
1,0,2,0,1,0,0,1,0.5919490497490747,0.40805095025092525
1,0,2,0,1,0,1,0,0.47827702131077793,0.5217229786892221
1,0,2,0,1,0,1,1,0.4841643156723545,0.5158356843276455
1,0,2,0,1,1,0,0,0.5703861656053956,0.42961383439460454
1,0,2,0,1,1,0,1,0.7930559622685583,0.20694403773144174
1,0,2,0,1,1,1,0,0.6673909654258114,0.3326090345741885
1,0,2,0,1,1,1,1,0.7515377757187716,0.24846222428122863
1,0,2,1,0,0,0,0,0.8167854153183226,0.18321458468167737
1,0,2,1,0,0,0,1,0.2778137847603333,0.7221862152396666
1,0,2,1,0,0,1,0,0.8740213317200892,0.12597866827991072
1,0,2,1,0,0,1,1,0.9845166293776517,0.015483370622348383
1,0,2,1,0,1,0,0,0.6839281080934422,0.3160718919065579
1,0,2,1,0,1,0,1,0.5040427690378598,0.49595723096214017
1,0,2,1,0,1,1,0,0.4712638957776267,0.5287361042223735
1,0,2,1,0,1,1,1,0.012412139578024109,0.9875878604219759
1,0,2,1,1,0,0,0,0.9626825880503778,0.03731741194962227
1,0,2,1,1,0,0,1,0.9764667630271977,0.023533236972802296
1,0,2,1,1,0,1,0,0.32021320990097274,0.6797867900990272
1,0,2,1,1,0,1,1,0.6132396327176899,0.3867603672823103
1,0,2,1,1,1,0,0,0.5767864085953553,0.42321359140464476
1,0,2,1,1,1,0,1,0.8409048709002633,0.15909512909973664
1,0,2,1,1,1,1,0,0.02858898359762329,0.9714110164023768
1,0,2,1,1,1,1,1,0.8099382683776779,0.19006173162232198
1,1,0,0,0,0,0,0,0.870581753613957,0.12941824638604307
1,1,0,0,0,0,0,1,0.8985547406378541,0.10144525936214584
1,1,0,0,0,0,1,0,0.17216341386934744,0.8278365861306525
1,1,0,0,0,0,1,1,0.5279715503460155,0.4720284496539845
1,1,0,0,0,1,0,0,0.2840313942023263,0.7159686057976739
1,1,0,0,0,1,0,1,0.09828496582171317,0.9017150341782869
1,1,0,0,0,1,1,0,0.10436699300213,0.8956330069978701
1,1,0,0,0,1,1,1,0.28511175743110323,0.7148882425688968
1,1,0,0,1,0,0,0,0.45242680422105774,0.5475731957789423
1,1,0,0,1,0,0,1,0.24591010759944165,0.7540898924005585
1,1,0,0,1,0,1,0,0.6703736236015397,0.3296263763984601
1,1,0,0,1,0,1,1,0.9593989711577937,0.04060102884220634
1,1,0,0,1,1,0,0,0.19006877921803195,0.809931220781968
1,1,0,0,1,1,0,1,0.11487827454768852,0.8851217254523116
1,1,0,0,1,1,1,0,0.7469162490457621,0.2530837509542377
1,1,0,0,1,1,1,1,0.7448349253739323,0.25516507462606774
1,1,0,1,0,0,0,0,0.842762055828092,0.15723794417190798
1,1,0,1,0,0,0,1,0.9244684193007101,0.0755315806992899
1,1,0,1,0,0,1,0,0.029081734463840114,0.9709182655361599
1,1,0,1,0,0,1,1,0.7216630521310535,0.27833694786894664
1,1,0,1,0,1,0,0,0.36229517191843774,0.6377048280815623
1,1,0,1,0,1,0,1,0.992789981531922,0.007210018468077979
1,1,0,1,0,1,1,0,0.5099376185553576,0.4900623814446424
1,1,0,1,0,1,1,1,0.2857966014786814,0.7142033985213185
1,1,0,1,1,0,0,0,0.09956846011982555,0.9004315398801744
1,1,0,1,1,0,0,1,0.46859924604120307,0.5314007539587969
1,1,0,1,1,0,1,0,0.868819952909367,0.13118004709063308
1,1,0,1,1,0,1,1,0.5945571759979278,0.4054428240020722
1,1,0,1,1,1,0,0,0.3708640670957193,0.6291359329042808
1,1,0,1,1,1,0,1,0.21893334130099681,0.7810666586990032
1,1,0,1,1,1,1,0,0.3762258966628305,0.6237741033371696
1,1,0,1,1,1,1,1,0.40886705203340246,0.5911329479665975
1,1,1,0,0,0,0,0,0.6579233180566361,0.3420766819433641
1,1,1,0,0,0,0,1,0.9933539081572793,0.006646091842720724
1,1,1,0,0,0,1,0,0.5254483611045754,0.4745516388954246
1,1,1,0,0,0,1,1,0.838425086737716,0.16157491326228413
1,1,1,0,0,1,0,0,0.5038461545467782,0.49615384545322183
1,1,1,0,0,1,0,1,0.39731073761542596,0.6026892623845741
1,1,1,0,0,1,1,0,0.09831241993232201,0.9016875800676779
1,1,1,0,0,1,1,1,0.7110009800356801,0.2889990199643199
1,1,1,0,1,0,0,0,0.6904286324968932,0.3095713675031067
1,1,1,0,1,0,0,1,0.23691552863291063,0.7630844713670895
1,1,1,0,1,0,1,0,0.3106900426583632,0.6893099573416368
1,1,1,0,1,0,1,1,0.19309802735771825,0.8069019726422818
1,1,1,0,1,1,0,0,0.21712372145041844,0.7828762785495816
1,1,1,0,1,1,0,1,0.32491259360706903,0.6750874063929311
1,1,1,0,1,1,1,0,0.2831940651266653,0.7168059348733347
1,1,1,0,1,1,1,1,0.055164123311421856,0.944835876688578
1,1,1,1,0,0,0,0,0.751702508849276,0.24829749115072394
1,1,1,1,0,0,0,1,0.5650123275537975,0.4349876724462025
1,1,1,1,0,0,1,0,0.8888130393580307,0.11118696064196941
1,1,1,1,0,0,1,1,0.9680709171270464,0.03192908287295358
1,1,1,1,0,1,0,0,0.4506532265794601,0.5493467734205398
1,1,1,1,0,1,0,1,0.08946021553820191,0.910539784461798
1,1,1,1,0,1,1,0,0.44211116398461764,0.5578888360153823
1,1,1,1,0,1,1,1,0.11549235142122967,0.8845076485787703
1,1,1,1,1,0,0,0,0.7899607570889523,0.21003924291104778
1,1,1,1,1,0,0,1,0.5927413749541718,0.4072586250458281
1,1,1,1,1,0,1,0,0.5017141541783154,0.4982858458216846
1,1,1,1,1,0,1,1,0.1867340208469021,0.813265979153098
1,1,1,1,1,1,0,0,0.552774862584386,0.44722513741561387
1,1,1,1,1,1,0,1,0.5114391199664496,0.4885608800335503
1,1,1,1,1,1,1,0,0.5403979083020353,0.4596020916979647
1,1,1,1,1,1,1,1,0.7321544837668525,0.2678455162331476
1,1,2,0,0,0,0,0,0.4352459505563032,0.5647540494436967
1,1,2,0,0,0,0,1,0.8322478156762614,0.16775218432373867
1,1,2,0,0,0,1,0,0.4861124231304895,0.5138875768695104
1,1,2,0,0,0,1,1,0.4922032607869726,0.5077967392130275
1,1,2,0,0,1,0,0,0.010384085255910287,0.9896159147440897
1,1,2,0,0,1,0,1,0.32002026864770367,0.6799797313522963
1,1,2,0,0,1,1,0,0.2634043862223835,0.7365956137776165
1,1,2,0,0,1,1,1,0.8280059957937471,0.1719940042062529
1,1,2,0,1,0,0,0,0.36133009995550147,0.6386699000444986
1,1,2,0,1,0,0,1,0.6057245960310853,0.39427540396891486
1,1,2,0,1,0,1,0,0.8090157658069971,0.1909842341930029
1,1,2,0,1,0,1,1,0.14479435132416937,0.8552056486758306
1,1,2,0,1,1,0,0,0.6378370992784405,0.36216290072155966
1,1,2,0,1,1,0,1,0.8278207895882205,0.17217921041177944
1,1,2,0,1,1,1,0,0.13800422442263932,0.8619957755773606
1,1,2,0,1,1,1,1,0.6382457524307557,0.36175424756924435
1,1,2,1,0,0,0,0,0.7811005771346335,0.2188994228653665
1,1,2,1,0,0,0,1,0.18082598842557143,0.8191740115744287
1,1,2,1,0,0,1,0,0.4640867561929957,0.5359132438070041
1,1,2,1,0,0,1,1,0.7596554390454504,0.24034456095454954
1,1,2,1,0,1,0,0,0.8050500051216244,0.1949499948783756
1,1,2,1,0,1,0,1,0.4042085783382132,0.5957914216617868
1,1,2,1,0,1,1,0,0.30964648180878007,0.6903535181912199
1,1,2,1,0,1,1,1,0.15557988253126387,0.8444201174687361
1,1,2,1,1,0,0,0,0.6994820282721614,0.3005179717278385
1,1,2,1,1,0,0,1,0.9119673770402996,0.08803262295970035
1,1,2,1,1,0,1,0,0.48537060420514483,0.5146293957948553
1,1,2,1,1,0,1,1,0.41011149597721885,0.589888504022781
1,1,2,1,1,1,0,0,0.8865571320930715,0.11344286790692866
1,1,2,1,1,1,0,1,0.006781767496672265,0.9932182325033277
1,1,2,1,1,1,1,0,0.09831485764981784,0.9016851423501822
1,1,2,1,1,1,1,1,0.4343149791227133,0.5656850208772867
1,2,0,0,0,0,0,0,0.16562922226582089,0.8343707777341791
1,2,0,0,0,0,0,1,0.5613044829054011,0.4386955170945988
1,2,0,0,0,0,1,0,0.8413474643738192,0.1586525356261806
1,2,0,0,0,0,1,1,0.18699186716844007,0.8130081328315598
1,2,0,0,0,1,0,0,0.47310598268143095,0.5268940173185691
1,2,0,0,0,1,0,1,0.7757002231978313,0.22429977680216873
1,2,0,0,0,1,1,0,0.9284511703530695,0.0715488296469305
1,2,0,0,0,1,1,1,0.3125110587861335,0.6874889412138665
1,2,0,0,1,0,0,0,0.23688641242794203,0.763113587572058
1,2,0,0,1,0,0,1,0.46693105721265055,0.5330689427873494
1,2,0,0,1,0,1,0,0.8185405942181732,0.18145940578182687
1,2,0,0,1,0,1,1,0.6231709645261349,0.3768290354738652
1,2,0,0,1,1,0,0,0.14182357256806888,0.8581764274319312
1,2,0,0,1,1,0,1,0.609057162822834,0.39094283717716594
1,2,0,0,1,1,1,0,0.4932561416997866,0.5067438583002134
1,2,0,0,1,1,1,1,0.07460990097479599,0.9253900990252041
1,2,0,1,0,0,0,0,0.6478063165863314,0.35219368341366875
1,2,0,1,0,0,0,1,0.7535800749270284,0.2464199250729717
1,2,0,1,0,0,1,0,0.31224858706184005,0.6877514129381599
1,2,0,1,0,0,1,1,0.7910873617644489,0.20891263823555103
1,2,0,1,0,1,0,0,0.6599775352508205,0.3400224647491795
1,2,0,1,0,1,0,1,0.054146901632134516,0.9458530983678656
1,2,0,1,0,1,1,0,0.9006807234621397,0.09931927653786018
1,2,0,1,0,1,1,1,0.8925481742141442,0.10745182578585578
1,2,0,1,1,0,0,0,0.5693904372956046,0.43060956270439554
1,2,0,1,1,0,0,1,0.14080655909297957,0.8591934409070203
1,2,0,1,1,0,1,0,0.193592433375576,0.806407566624424
1,2,0,1,1,0,1,1,0.04379892606064088,0.956201073939359
1,2,0,1,1,1,0,0,0.8075379961319932,0.19246200386800677
1,2,0,1,1,1,0,1,0.03262555849306914,0.9673744415069309
1,2,0,1,1,1,1,0,0.5013423654063409,0.498657634593659
1,2,0,1,1,1,1,1,0.024629356368107008,0.9753706436318931
1,2,1,0,0,0,0,0,0.6883728646027515,0.31162713539724846
1,2,1,0,0,0,0,1,0.4226659363160793,0.5773340636839207
1,2,1,0,0,0,1,0,0.7542576059890975,0.24574239401090237
1,2,1,0,0,0,1,1,0.6630110954962616,0.3369889045037384
1,2,1,0,0,1,0,0,0.9281039116644368,0.07189608833556316
1,2,1,0,0,1,0,1,0.6557774427660789,0.3442225572339213
1,2,1,0,0,1,1,0,0.44496376725104353,0.5550362327489564
1,2,1,0,0,1,1,1,0.709921775168431,0.29007822483156886
1,2,1,0,1,0,0,0,0.7465928586525549,0.25340714134744524
1,2,1,0,1,0,0,1,0.9493726838610653,0.05062731613893462
1,2,1,0,1,0,1,0,0.0726947864546533,0.9273052135453468
1,2,1,0,1,0,1,1,0.016091638476032764,0.9839083615239672
1,2,1,0,1,1,0,0,0.5428917027947006,0.45710829720529944
1,2,1,0,1,1,0,1,0.37143352695734116,0.6285664730426588
1,2,1,0,1,1,1,0,0.05884688099891407,0.9411531190010859
1,2,1,0,1,1,1,1,0.5941210043918456,0.40587899560815444
1,2,1,1,0,0,0,0,0.6215118904848096,0.37848810951519046
1,2,1,1,0,0,0,1,0.7105433339239668,0.2894566660760331
1,2,1,1,0,0,1,0,0.4663061477583123,0.5336938522416876
1,2,1,1,0,0,1,1,0.25988607401795044,0.7401139259820495
1,2,1,1,0,1,0,0,0.3092305152875212,0.6907694847124789
1,2,1,1,0,1,0,1,0.6244077736513457,0.3755922263486542
1,2,1,1,0,1,1,0,0.5520364129519091,0.4479635870480909
1,2,1,1,0,1,1,1,0.633447858743275,0.366552141256725
1,2,1,1,1,0,0,0,0.6852907421588356,0.3147092578411645
1,2,1,1,1,0,0,1,0.6192054173503851,0.3807945826496148
1,2,1,1,1,0,1,0,0.29896040970836163,0.7010395902916383
1,2,1,1,1,0,1,1,0.13502943283203345,0.8649705671679665
1,2,1,1,1,1,0,0,0.4530072965157313,0.5469927034842688
1,2,1,1,1,1,0,1,0.6285371134066782,0.3714628865933218
1,2,1,1,1,1,1,0,0.7643717284334853,0.23562827156651464
1,2,1,1,1,1,1,1,0.06623246697545353,0.9337675330245464
1,2,2,0,0,0,0,0,0.9445074625840297,0.055492537415970385
1,2,2,0,0,0,0,1,0.7259533985799078,0.274046601420092
1,2,2,0,0,0,1,0,0.9406916688110798,0.05930833118892026
1,2,2,0,0,0,1,1,0.453499278493886,0.5465007215061141
1,2,2,0,0,1,0,0,0.6445789226465319,0.355421077353468
1,2,2,0,0,1,0,1,0.46220391737827715,0.5377960826217228
1,2,2,0,0,1,1,0,0.9599452071348233,0.040054792865176776
1,2,2,0,0,1,1,1,0.7813295758095739,0.2186704241904262
1,2,2,0,1,0,0,0,0.5968425408528286,0.4031574591471714
1,2,2,0,1,0,0,1,0.5959136600279842,0.4040863399720157
1,2,2,0,1,0,1,0,0.7597418319577788,0.24025816804222122
1,2,2,0,1,0,1,1,0.37489013563376666,0.6251098643662333
1,2,2,0,1,1,0,0,0.856974541416722,0.143025458583278
1,2,2,0,1,1,0,1,0.5209091799651376,0.4790908200348624
1,2,2,0,1,1,1,0,0.5775590656908215,0.4224409343091785
1,2,2,0,1,1,1,1,0.8880314643687636,0.11196853563123638
1,2,2,1,0,0,0,0,0.26666911476000604,0.7333308852399939
1,2,2,1,0,0,0,1,0.8568665186794578,0.14313348132054213
1,2,2,1,0,0,1,0,0.12753000297670156,0.8724699970232984
1,2,2,1,0,0,1,1,0.11335714787424457,0.8866428521257554
1,2,2,1,0,1,0,0,0.5383630262252719,0.4616369737747281
1,2,2,1,0,1,0,1,0.02929199660297812,0.9707080033970219
1,2,2,1,0,1,1,0,0.12767211230103165,0.8723278876989683
1,2,2,1,0,1,1,1,0.12385125124581654,0.8761487487541835
1,2,2,1,1,0,0,0,0.13275170983207385,0.8672482901679262
1,2,2,1,1,0,0,1,0.9580005149457982,0.04199948505420178
1,2,2,1,1,0,1,0,0.01663893908002286,0.9833610609199771
1,2,2,1,1,0,1,1,0.46636709583310176,0.5336329041668982
1,2,2,1,1,1,0,0,0.8096373095072991,0.19036269049270108
1,2,2,1,1,1,0,1,0.4685349695888556,0.5314650304111445
1,2,2,1,1,1,1,0,0.6536737102530482,0.3463262897469517
1,2,2,1,1,1,1,1,0.8488251441635261,0.15117485583647394
1,3,0,0,0,0,0,0,0.9532555754043001,0.04674442459569993
1,3,0,0,0,0,0,1,0.6821568322707395,0.3178431677292605
1,3,0,0,0,0,1,0,0.6272176753872619,0.372782324612738
1,3,0,0,0,0,1,1,0.029393997030497693,0.9706060029695024
1,3,0,0,0,1,0,0,0.27190345053854154,0.7280965494614585
1,3,0,0,0,1,0,1,0.23418173928219288,0.7658182607178072
1,3,0,0,0,1,1,0,0.39140392445581534,0.6085960755441846
1,3,0,0,0,1,1,1,0.6601713375681567,0.33982866243184323
1,3,0,0,1,0,0,0,0.4946931558452794,0.5053068441547205
1,3,0,0,1,0,0,1,0.7420049153277437,0.25799508467225624
1,3,0,0,1,0,1,0,0.3941126429546546,0.6058873570453455
1,3,0,0,1,0,1,1,0.026558395359185152,0.9734416046408148
1,3,0,0,1,1,0,0,0.47463663999032535,0.5253633600096747
1,3,0,0,1,1,0,1,0.7988588655534871,0.20114113444651288
1,3,0,0,1,1,1,0,0.8201702769265803,0.1798297230734197
1,3,0,0,1,1,1,1,0.29123981391656417,0.7087601860834357
1,3,0,1,0,0,0,0,0.25696107531148243,0.7430389246885177
1,3,0,1,0,0,0,1,0.9815818861812363,0.018418113818763723
1,3,0,1,0,0,1,0,0.24032162128544388,0.7596783787145562
1,3,0,1,0,0,1,1,0.35192635540374406,0.6480736445962558
1,3,0,1,0,1,0,0,0.33231604049159935,0.6676839595084006
1,3,0,1,0,1,0,1,0.16585915492915962,0.8341408450708404
1,3,0,1,0,1,1,0,0.5939676081474199,0.4060323918525801
1,3,0,1,0,1,1,1,0.46704935801550596,0.532950641984494
1,3,0,1,1,0,0,0,0.9534139227171115,0.0465860772828886
1,3,0,1,1,0,0,1,0.6194360013869149,0.38056399861308504
1,3,0,1,1,0,1,0,0.567318978383153,0.43268102161684685
1,3,0,1,1,0,1,1,0.5266080680750584,0.4733919319249416
1,3,0,1,1,1,0,0,0.12000573586500052,0.8799942641349996
1,3,0,1,1,1,0,1,0.8792518894830887,0.1207481105169113
1,3,0,1,1,1,1,0,0.8315216392243558,0.16847836077564424
1,3,0,1,1,1,1,1,0.4367920232482318,0.5632079767517683
1,3,1,0,0,0,0,0,0.4434286002020757,0.5565713997979242
1,3,1,0,0,0,0,1,0.48566596469228346,0.5143340353077166
1,3,1,0,0,0,1,0,0.7154113404015692,0.28458865959843094
1,3,1,0,0,0,1,1,0.6395954642572527,0.3604045357427472
1,3,1,0,0,1,0,0,0.4024023927643532,0.5975976072356468
1,3,1,0,0,1,0,1,0.10810975820142427,0.8918902417985758
1,3,1,0,0,1,1,0,0.00757648777841944,0.9924235122215804
1,3,1,0,0,1,1,1,0.45659376423555337,0.5434062357644466
1,3,1,0,1,0,0,0,0.5911536143027504,0.4088463856972495
1,3,1,0,1,0,0,1,0.7335717437055935,0.2664282562944064
1,3,1,0,1,0,1,0,0.923951848959922,0.07604815104007806
1,3,1,0,1,0,1,1,0.04604061453989033,0.9539593854601097
1,3,1,0,1,1,0,0,0.3998629041446656,0.6001370958553344
1,3,1,0,1,1,0,1,0.14003277576332687,0.859967224236673
1,3,1,0,1,1,1,0,0.6877768707111278,0.3122231292888722
1,3,1,0,1,1,1,1,0.0023679746708973114,0.9976320253291027
1,3,1,1,0,0,0,0,0.4560658568208817,0.5439341431791185
1,3,1,1,0,0,0,1,0.28645559177644675,0.7135444082235534
1,3,1,1,0,0,1,0,0.7057240335630766,0.2942759664369234
1,3,1,1,0,0,1,1,0.3577192835850786,0.6422807164149216
1,3,1,1,0,1,0,0,0.15342107739320757,0.8465789226067924
1,3,1,1,0,1,0,1,0.6330028839877248,0.36699711601227514
1,3,1,1,0,1,1,0,0.027163878031628137,0.9728361219683719
1,3,1,1,0,1,1,1,0.956585212195218,0.04341478780478211
1,3,1,1,1,0,0,0,0.06794080138666161,0.9320591986133383
1,3,1,1,1,0,0,1,0.9233280864499687,0.07667191355003139
1,3,1,1,1,0,1,0,0.8383615557855586,0.1616384442144413
1,3,1,1,1,0,1,1,0.7905424972835235,0.20945750271647634
1,3,1,1,1,1,0,0,0.06592509478444843,0.9340749052155516
1,3,1,1,1,1,0,1,0.6537921172694757,0.3462078827305243
1,3,1,1,1,1,1,0,0.7608405014151691,0.23915949858483096
1,3,1,1,1,1,1,1,0.8332612199792439,0.16673878002075607
1,3,2,0,0,0,0,0,0.21819535836387288,0.7818046416361272
1,3,2,0,0,0,0,1,0.8617491536893149,0.13825084631068504
1,3,2,0,0,0,1,0,0.871850042457864,0.12814995754213612
1,3,2,0,0,0,1,1,0.15495414013325354,0.8450458598667464
1,3,2,0,0,1,0,0,0.8229448387492211,0.1770551612507789
1,3,2,0,0,1,0,1,0.6563697409632622,0.3436302590367377
1,3,2,0,0,1,1,0,0.5021901107279841,0.4978098892720158
1,3,2,0,0,1,1,1,0.9672917788474216,0.03270822115257838
1,3,2,0,1,0,0,0,0.49662165536358405,0.503378344636416
1,3,2,0,1,0,0,1,0.7560858210238247,0.2439141789761753
1,3,2,0,1,0,1,0,0.15703374037222223,0.8429662596277779
1,3,2,0,1,0,1,1,0.10250810179992884,0.8974918982000712
1,3,2,0,1,1,0,0,0.5343244018000856,0.46567559819991433
1,3,2,0,1,1,0,1,0.9941759303869684,0.005824069613031495
1,3,2,0,1,1,1,0,0.0787277128685353,0.9212722871314647
1,3,2,0,1,1,1,1,0.12758558194694308,0.8724144180530569
1,3,2,1,0,0,0,0,0.49183587650330785,0.5081641234966922
1,3,2,1,0,0,0,1,0.11777284052262056,0.8822271594773794
1,3,2,1,0,0,1,0,0.2757299215233319,0.724270078476668
1,3,2,1,0,0,1,1,0.43187254178036955,0.5681274582196305
1,3,2,1,0,1,0,0,0.8135970867944401,0.18640291320556
1,3,2,1,0,1,0,1,0.0813596571265801,0.9186403428734199
1,3,2,1,0,1,1,0,0.835454573790482,0.16454542620951806
1,3,2,1,0,1,1,1,0.89690335183284,0.10309664816716016
1,3,2,1,1,0,0,0,0.4731242601135082,0.5268757398864917
1,3,2,1,1,0,0,1,0.23440521206633053,0.7655947879336694
1,3,2,1,1,0,1,0,0.5591664319502426,0.4408335680497574
1,3,2,1,1,0,1,1,0.40656210228377926,0.5934378977162208
1,3,2,1,1,1,0,0,0.09391468849042839,0.9060853115095716
1,3,2,1,1,1,0,1,0.8685495947890982,0.13145040521090173
1,3,2,1,1,1,1,0,0.909559014627496,0.09044098537250407
1,3,2,1,1,1,1,1,0.5867594214464006,0.4132405785535994
